county,cc,mc,date,year,month,fatalities,driver,passenger,pedestrian,cyclist,avg_12mo
Cumberland,6,14,2017-09-01,2017,9,2,0,1,1,0,1.3
Cumberland,6,14,2018-02-01,2018,2,1,1,0,0,0,1.2
Cumberland,6,14,2018-03-01,2018,3,1,0,1,0,0,1.2
Cumberland,6,14,2018-08-01,2018,8,1,1,0,0,0,1.2
Cumberland,6,14,2018-10-01,2018,10,1,0,0,1,0,1.2
Cumberland,6,14,2018-12-01,2018,12,1,1,0,0,0,1.2
Cumberland,6,14,2019-01-01,2019,1,2,0,0,2,0,1.2
Cumberland,6,14,2019-05-01,2019,5,2,2,0,0,0,1.3
Cumberland,6,14,2019-07-01,2019,7,1,1,0,0,0,1.2
Cumberland,6,14,2019-08-01,2019,8,1,1,0,0,0,1.2
Cumberland,6,14,2019-09-01,2019,9,3,3,0,0,0,1.4
Cumberland,6,14,2019-12-01,2019,12,1,1,0,0,0,1.4
Cumberland,6,14,2020-01-01,2020,1,1,1,0,0,0,1.3
Cumberland,6,14,2020-05-01,2020,5,1,1,0,0,0,1.3
Cumberland,6,14,2020-06-01,2020,6,1,0,0,1,0,1.3
Cumberland,6,14,2020-11-01,2020,11,4,1,3,0,0,1.6
Cumberland,6,14,2021-03-01,2021,3,1,1,0,0,0,1.6
Cumberland,6,14,2021-04-01,2021,4,1,0,0,0,1,1.6
Cumberland,6,14,2021-05-01,2021,5,1,0,0,1,0,1.5
Cumberland,6,14,2021-07-01,2021,7,3,0,0,3,0,1.6
Cumberland,6,14,2021-08-01,2021,8,2,1,0,1,0,1.7
Cumberland,6,14,2021-09-01,2021,9,2,1,0,1,0,1.8
Cumberland,6,14,2021-12-01,2021,12,1,1,0,0,0,1.6
Cumberland,6,14,2022-02-01,2022,2,2,2,0,0,0,1.7
Cumberland,6,14,2022-06-01,2022,6,1,1,0,0,0,1.7
Cumberland,6,14,2022-07-01,2022,7,4,3,0,1,0,1.9
Cumberland,6,14,2022-08-01,2022,8,1,1,0,0,0,1.9
Cumberland,6,14,2022-09-01,2022,9,1,0,0,1,0,1.7
Cumberland,6,14,2022-10-01,2022,10,1,1,0,0,0,1.7
Cumberland,6,14,2022-12-01,2022,12,1,1,0,0,0,1.7
Cumberland,6,14,2023-01-01,2023,1,1,1,0,0,0,1.7
Cumberland,6,14,2023-02-01,2023,2,2,1,1,0,0,1.6
Cumberland,6,14,2023-06-01,2023,6,2,1,1,0,0,1.6
Cumberland,6,14,2023-07-01,2023,7,1,1,0,0,0,1.5
Cumberland,6,14,2023-11-01,2023,11,1,1,0,0,0,1.5
Cumberland,6,14,2023-12-01,2023,12,1,1,0,0,0,1.4
Cumberland,6,14,2024-03-01,2024,3,1,1,0,0,0,1.4
Cumberland,6,14,2024-06-01,2024,6,4,2,1,1,0,1.4
Cumberland,6,14,2024-08-01,2024,8,7,5,2,0,0,1.9
Cumberland,6,14,2024-09-01,2024,9,3,1,2,0,0,2.1
Cumberland,6,14,2024-10-01,2024,10,1,0,0,1,0,2.1
Cumberland,6,14,2024-11-01,2024,11,1,0,0,1,0,2.1
Cumberland,6,14,2025-01-01,2025,1,1,0,0,1,0,2.1
Cumberland,6,14,2025-05-01,2025,5,1,1,0,0,0,2.0
Cumberland,6,14,2025-06-01,2025,6,1,0,0,1,0,1.9
Cumberland,6,14,2025-08-01,2025,8,1,1,0,0,0,1.9
Cumberland,6,14,2025-11-01,2025,11,1,1,0,0,0,1.9
Cumberland,6,14,2025-12-01,2025,12,1,1,0,0,0,1.9
Cumberland,6,14,2026-02-01,2026,2,1,1,0,0,0,1.9
Cumberland,6,14,2026-03-01,2026,3,1,0,0,1,0,1.7
Cumberland,6,14,2026-04-01,2026,4,1,0,1,0,0,1.2
Essex,7,1,2001-12-01,2001,12,1,1,0,0,0,1.0
Essex,7,1,2002-05-01,2002,5,2,1,1,0,0,1.5
Essex,7,1,2002-06-01,2002,6,1,0,1,0,0,1.3
Essex,7,1,2002-12-01,2002,12,1,0,0,1,0,1.2
Essex,7,1,2004-06-01,2004,6,1,0,1,0,0,1.2
Essex,7,1,2004-07-01,2004,7,1,1,0,0,0,1.2
Essex,7,1,2005-06-01,2005,6,1,0,1,0,0,1.1
Essex,7,1,2005-08-01,2005,8,1,1,0,0,0,1.1
Essex,7,1,2005-09-01,2005,9,1,1,0,0,0,1.1
Essex,7,1,2007-05-01,2007,5,1,1,0,0,0,1.1
Essex,7,1,2007-09-01,2007,9,1,1,0,0,0,1.1
Essex,7,1,2007-12-01,2007,12,1,0,0,1,0,1.1
Essex,7,1,2008-09-01,2008,9,1,1,0,0,0,1.1
Essex,7,1,2009-02-01,2009,2,1,0,0,1,0,1.0
Essex,7,1,2009-03-01,2009,3,1,1,0,0,0,1.0
Essex,7,1,2009-10-01,2009,10,1,0,0,1,0,1.0
Essex,7,1,2009-12-01,2009,12,1,1,0,0,0,1.0
Essex,7,1,2011-09-01,2011,9,2,1,0,1,0,1.1
Essex,7,1,2011-10-01,2011,10,1,1,0,0,0,1.1
Essex,7,1,2012-07-01,2012,7,1,0,0,1,0,1.1
Essex,7,1,2012-10-01,2012,10,1,1,0,0,0,1.1
Essex,7,1,2012-12-01,2012,12,1,0,0,1,0,1.1
Essex,7,1,2013-10-01,2013,10,1,1,0,0,0,1.1
Essex,7,1,2014-11-01,2014,11,2,1,1,0,0,1.2
Essex,7,1,2014-12-01,2014,12,1,0,0,1,0,1.2
Essex,7,1,2015-02-01,2015,2,1,0,0,1,0,1.2
Essex,7,1,2015-03-01,2015,3,1,1,0,0,0,1.2
Essex,7,1,2016-05-01,2016,5,1,1,0,0,0,1.2
Essex,7,1,2019-12-01,2019,12,1,0,0,1,0,1.2
Essex,7,1,2020-06-01,2020,6,1,1,0,0,0,1.1
Essex,7,1,2020-08-01,2020,8,1,1,0,0,0,1.1
Essex,7,1,2021-01-01,2021,1,1,0,0,1,0,1.1
Essex,7,1,2022-03-01,2022,3,1,1,0,0,0,1.1
Essex,7,1,2022-06-01,2022,6,2,1,0,1,0,1.2
Essex,7,1,2022-08-01,2022,8,1,1,0,0,0,1.2
Essex,7,1,2022-12-01,2022,12,1,1,0,0,0,1.1
Essex,7,1,2024-01-01,2024,1,1,0,0,1,0,1.1
Essex,7,1,2024-03-01,2024,3,1,0,0,1,0,1.1
Essex,7,1,2024-06-01,2024,6,1,0,0,1,0,1.1
Essex,7,1,2025-07-01,2025,7,1,0,0,1,0,1.1
Essex,7,2,2001-08-01,2001,8,1,1,0,0,0,1.0
Essex,7,2,2001-11-01,2001,11,1,0,0,1,0,1.0
Essex,7,2,2002-02-01,2002,2,1,1,0,0,0,1.0
Essex,7,2,2002-05-01,2002,5,1,0,0,1,0,1.0
Essex,7,2,2002-08-01,2002,8,1,1,0,0,0,1.0
Essex,7,2,2003-11-01,2003,11,1,1,0,0,0,1.0
Essex,7,2,2004-01-01,2004,1,1,0,0,1,0,1.0
Essex,7,2,2004-02-01,2004,2,1,0,0,1,0,1.0
Essex,7,2,2004-08-01,2004,8,1,1,0,0,0,1.0
Essex,7,2,2005-05-01,2005,5,1,0,1,0,0,1.0
Essex,7,2,2006-03-01,2006,3,1,0,0,1,0,1.0
Essex,7,2,2006-05-01,2006,5,1,1,0,0,0,1.0
Essex,7,2,2006-10-01,2006,10,1,1,0,0,0,1.0
Essex,7,2,2008-11-01,2008,11,1,1,0,0,0,1.0
Essex,7,2,2008-12-01,2008,12,2,1,1,0,0,1.1
Essex,7,2,2009-03-01,2009,3,2,0,1,1,0,1.2
Essex,7,2,2010-01-01,2010,1,2,1,1,0,0,1.2
Essex,7,2,2010-04-01,2010,4,1,0,1,0,0,1.2
Essex,7,2,2010-05-01,2010,5,1,0,0,1,0,1.2
Essex,7,2,2011-06-01,2011,6,1,1,0,0,0,1.2
Essex,7,2,2011-07-01,2011,7,1,1,0,0,0,1.2
Essex,7,2,2012-06-01,2012,6,1,0,0,1,0,1.2
Essex,7,2,2012-07-01,2012,7,1,0,0,1,0,1.2
Essex,7,2,2012-09-01,2012,9,1,0,1,0,0,1.2
Essex,7,2,2013-09-01,2013,9,1,0,0,1,0,1.2
Essex,7,2,2013-10-01,2013,10,1,0,1,0,0,1.2
Essex,7,2,2014-06-01,2014,6,1,1,0,0,0,1.2
Essex,7,2,2015-10-01,2015,10,1,0,0,1,0,1.1
Essex,7,2,2016-06-01,2016,6,1,1,0,0,0,1.0
Essex,7,2,2017-07-01,2017,7,1,0,0,1,0,1.0
Essex,7,2,2019-01-01,2019,1,1,0,0,1,0,1.0
Essex,7,2,2020-02-01,2020,2,1,1,0,0,0,1.0
Essex,7,2,2021-07-01,2021,7,3,2,0,1,0,1.2
Essex,7,2,2021-11-01,2021,11,1,0,0,1,0,1.2
Essex,7,2,2022-10-01,2022,10,1,0,0,1,0,1.2
Essex,7,2,2023-01-01,2023,1,1,0,1,0,0,1.2
Essex,7,2,2023-10-01,2023,10,1,0,0,1,0,1.2
Essex,7,2,2024-10-01,2024,10,1,1,0,0,0,1.2
Essex,7,3,2003-02-01,2003,2,1,1,0,0,0,1.0
Essex,7,3,2005-08-01,2005,8,1,0,0,1,0,1.0
Essex,7,3,2006-01-01,2006,1,1,0,0,1,0,1.0
Essex,7,3,2010-11-01,2010,11,1,0,0,1,0,1.0
Essex,7,3,2015-09-01,2015,9,2,1,1,0,0,1.2
Essex,7,3,2017-07-01,2017,7,1,0,0,1,0,1.2
Essex,7,3,2018-09-01,2018,9,1,0,0,1,0,1.1
Essex,7,3,2022-03-01,2022,3,1,1,0,0,0,1.1
Essex,7,3,2023-06-01,2023,6,1,0,0,1,0,1.1
Essex,7,3,2023-11-01,2023,11,1,0,0,1,0,1.1
Essex,7,3,2026-01-01,2026,1,1,0,0,1,0,1.1
Essex,7,4,2002-07-01,2002,7,2,1,1,0,0,2.0
Essex,7,4,2005-04-01,2005,4,1,1,0,0,0,1.5
Essex,7,4,2005-06-01,2005,6,1,1,0,0,0,1.3
Essex,7,4,2005-08-01,2005,8,1,1,0,0,0,1.2
Essex,7,4,2010-09-01,2010,9,1,0,1,0,0,1.2
Essex,7,4,2013-06-01,2013,6,1,1,0,0,0,1.2
Essex,7,4,2024-07-01,2024,7,1,0,0,1,0,1.1
Essex,7,5,2001-03-01,2001,3,2,0,0,2,0,2.0
Essex,7,5,2001-07-01,2001,7,1,1,0,0,0,1.5
Essex,7,5,2002-01-01,2002,1,1,0,1,0,0,1.3
Essex,7,5,2002-02-01,2002,2,2,1,1,0,0,1.5
Essex,7,5,2002-05-01,2002,5,1,0,1,0,0,1.4
Essex,7,5,2002-07-01,2002,7,1,1,0,0,0,1.3
Essex,7,5,2002-08-01,2002,8,2,2,0,0,0,1.4
Essex,7,5,2002-09-01,2002,9,1,1,0,0,0,1.4
Essex,7,5,2003-02-01,2003,2,1,1,0,0,0,1.3
Essex,7,5,2003-05-01,2003,5,1,1,0,0,0,1.3
Essex,7,5,2003-06-01,2003,6,1,0,0,1,0,1.3
Essex,7,5,2003-08-01,2003,8,1,1,0,0,0,1.2
Essex,7,5,2003-09-01,2003,9,1,0,0,1,0,1.2
Essex,7,5,2004-08-01,2004,8,1,0,0,1,0,1.2
Essex,7,5,2004-09-01,2004,9,1,0,0,1,0,1.2
Essex,7,5,2004-10-01,2004,10,2,0,1,1,0,1.2
Essex,7,5,2005-04-01,2005,4,1,1,0,0,0,1.2
Essex,7,5,2005-05-01,2005,5,2,0,0,2,0,1.2
Essex,7,5,2005-07-01,2005,7,1,0,0,1,0,1.2
Essex,7,5,2005-10-01,2005,10,1,0,0,1,0,1.2
Essex,7,5,2005-11-01,2005,11,1,0,0,1,0,1.2
Essex,7,5,2006-05-01,2006,5,1,0,1,0,0,1.2
Essex,7,5,2006-09-01,2006,9,2,1,0,1,0,1.2
Essex,7,5,2006-12-01,2006,12,1,1,0,0,0,1.2
Essex,7,5,2007-04-01,2007,4,1,1,0,0,0,1.2
Essex,7,5,2007-10-01,2007,10,2,2,0,0,0,1.3
Essex,7,5,2008-05-01,2008,5,1,1,0,0,0,1.3
Essex,7,5,2008-06-01,2008,6,1,1,0,0,0,1.2
Essex,7,5,2008-07-01,2008,7,2,1,1,0,0,1.3
Essex,7,5,2008-09-01,2008,9,1,1,0,0,0,1.2
Essex,7,5,2008-11-01,2008,11,1,1,0,0,0,1.2
Essex,7,5,2009-02-01,2009,2,1,0,0,1,0,1.2
Essex,7,5,2009-07-01,2009,7,1,0,0,1,0,1.2
Essex,7,5,2009-11-01,2009,11,1,0,0,1,0,1.2
Essex,7,5,2010-04-01,2010,4,1,0,0,1,0,1.2
Essex,7,5,2010-12-01,2010,12,1,0,0,1,0,1.2
Essex,7,5,2011-04-01,2011,4,1,0,0,1,0,1.2
Essex,7,5,2011-06-01,2011,6,1,0,0,1,0,1.1
Essex,7,5,2012-01-01,2012,1,1,0,0,1,0,1.1
Essex,7,5,2012-02-01,2012,2,1,0,0,1,0,1.1
Essex,7,5,2012-08-01,2012,8,1,0,0,1,0,1.0
Essex,7,5,2012-09-01,2012,9,1,0,0,1,0,1.0
Essex,7,5,2014-05-01,2014,5,1,0,0,1,0,1.0
Essex,7,5,2014-06-01,2014,6,1,1,0,0,0,1.0
Essex,7,5,2014-07-01,2014,7,3,1,2,0,0,1.2
Essex,7,5,2014-08-01,2014,8,4,2,2,0,0,1.4
Essex,7,5,2018-03-01,2018,3,1,0,0,1,0,1.4
Essex,7,5,2018-06-01,2018,6,1,1,0,0,0,1.4
Essex,7,5,2018-08-01,2018,8,1,1,0,0,0,1.4
Essex,7,5,2020-01-01,2020,1,1,0,0,1,0,1.4
Essex,7,5,2020-05-01,2020,5,1,0,0,1,0,1.4
Essex,7,5,2020-07-01,2020,7,1,0,0,0,1,1.4
Essex,7,5,2020-11-01,2020,11,1,1,0,0,0,1.4
Essex,7,5,2020-12-01,2020,12,1,1,0,0,0,1.4
Essex,7,5,2021-04-01,2021,4,1,0,0,1,0,1.4
Essex,7,5,2021-05-01,2021,5,1,0,1,0,0,1.4
Essex,7,5,2021-06-01,2021,6,2,1,0,1,0,1.3
Essex,7,5,2021-09-01,2021,9,1,1,0,0,0,1.1
Essex,7,5,2022-04-01,2022,4,1,1,0,0,0,1.1
Essex,7,5,2022-05-01,2022,5,2,2,0,0,0,1.2
Essex,7,5,2022-07-01,2022,7,2,1,0,1,0,1.2
Essex,7,5,2022-10-01,2022,10,1,1,0,0,0,1.2
Essex,7,5,2022-11-01,2022,11,2,0,0,2,0,1.3
Essex,7,5,2022-12-01,2022,12,1,0,0,1,0,1.3
Essex,7,5,2023-01-01,2023,1,1,0,0,1,0,1.3
Essex,7,5,2023-06-01,2023,6,1,0,0,1,0,1.3
Essex,7,5,2023-12-01,2023,12,1,0,0,0,1,1.3
Essex,7,5,2024-03-01,2024,3,2,1,1,0,0,1.4
Essex,7,5,2024-07-01,2024,7,2,1,0,1,0,1.4
Essex,7,5,2024-11-01,2024,11,1,0,0,1,0,1.4
Essex,7,5,2025-03-01,2025,3,1,0,0,1,0,1.4
Essex,7,5,2025-07-01,2025,7,2,1,0,1,0,1.4
Essex,7,5,2025-10-01,2025,10,1,0,0,1,0,1.3
Essex,7,5,2026-03-01,2026,3,1,0,0,1,0,1.3
Essex,7,5,2026-04-01,2026,4,1,1,0,0,0,1.2
Essex,7,6,2003-04-01,2003,4,1,1,0,0,0,1.0
Essex,7,6,2017-03-01,2017,3,1,0,0,1,0,1.0
Essex,7,7,2001-10-01,2001,10,1,1,0,0,0,1.0
Essex,7,7,2002-06-01,2002,6,1,1,0,0,0,1.0
Essex,7,7,2002-12-01,2002,12,1,1,0,0,0,1.0
Essex,7,7,2003-08-01,2003,8,1,1,0,0,0,1.0
Essex,7,7,2004-01-01,2004,1,1,1,0,0,0,1.0
Essex,7,7,2004-08-01,2004,8,1,1,0,0,0,1.0
Essex,7,7,2004-10-01,2004,10,2,2,0,0,0,1.1
Essex,7,7,2005-01-01,2005,1,1,1,0,0,0,1.1
Essex,7,7,2005-03-01,2005,3,1,1,0,0,0,1.1
Essex,7,7,2005-08-01,2005,8,1,1,0,0,0,1.1
Essex,7,7,2005-11-01,2005,11,1,0,1,0,0,1.1
Essex,7,7,2006-03-01,2006,3,1,0,0,1,0,1.1
Essex,7,7,2006-07-01,2006,7,1,1,0,0,0,1.1
Essex,7,7,2008-07-01,2008,7,1,1,0,0,0,1.1
Essex,7,7,2011-03-01,2011,3,1,1,0,0,0,1.1
Essex,7,7,2011-05-01,2011,5,1,1,0,0,0,1.1
Essex,7,7,2016-09-01,2016,9,1,1,0,0,0,1.1
Essex,7,7,2022-06-01,2022,6,1,1,0,0,0,1.1
Essex,7,7,2022-11-01,2022,11,1,1,0,0,0,1.0
Essex,7,7,2024-03-01,2024,3,1,1,0,0,0,1.0
Essex,7,7,2024-04-01,2024,4,1,1,0,0,0,1.0
Essex,7,7,2024-10-01,2024,10,1,1,0,0,0,1.0
Essex,7,8,2005-04-01,2005,4,1,0,0,1,0,1.0
Essex,7,8,2018-11-01,2018,11,2,1,1,0,0,1.5
Essex,7,8,2022-05-01,2022,5,2,1,1,0,0,1.7
Essex,7,8,2022-09-01,2022,9,1,1,0,0,0,1.5
Essex,7,9,2001-09-01,2001,9,2,1,1,0,0,2.0
Essex,7,9,2002-01-01,2002,1,1,0,0,1,0,1.5
Essex,7,9,2002-02-01,2002,2,2,2,0,0,0,1.7
Essex,7,9,2002-06-01,2002,6,1,0,0,1,0,1.5
Essex,7,9,2003-11-01,2003,11,1,0,1,0,0,1.4
Essex,7,9,2004-04-01,2004,4,2,1,0,0,1,1.5
Essex,7,9,2004-06-01,2004,6,1,0,1,0,0,1.4
Essex,7,9,2004-08-01,2004,8,1,1,0,0,0,1.4
Essex,7,9,2004-11-01,2004,11,1,1,0,0,0,1.3
Essex,7,9,2005-07-01,2005,7,1,0,0,1,0,1.3
Essex,7,9,2005-09-01,2005,9,2,1,0,1,0,1.4
Essex,7,9,2005-10-01,2005,10,1,0,0,1,0,1.3
Essex,7,9,2005-12-01,2005,12,1,1,0,0,0,1.2
Essex,7,9,2006-01-01,2006,1,1,0,1,0,0,1.2
Essex,7,9,2006-06-01,2006,6,1,0,0,1,0,1.2
Essex,7,9,2007-02-01,2007,2,1,0,0,1,0,1.2
Essex,7,9,2007-04-01,2007,4,1,0,1,0,0,1.2
Essex,7,9,2007-05-01,2007,5,1,1,0,0,0,1.1
Essex,7,9,2007-08-01,2007,8,1,0,0,1,0,1.1
Essex,7,9,2008-01-01,2008,1,1,0,0,1,0,1.1
Essex,7,9,2008-03-01,2008,3,1,0,0,1,0,1.1
Essex,7,9,2008-09-01,2008,9,1,0,0,1,0,1.1
Essex,7,9,2009-12-01,2009,12,1,0,0,1,0,1.0
Essex,7,9,2010-09-01,2010,9,1,0,0,1,0,1.0
Essex,7,9,2011-04-01,2011,4,1,0,0,1,0,1.0
Essex,7,9,2011-10-01,2011,10,2,1,0,1,0,1.1
Essex,7,9,2012-03-01,2012,3,1,1,0,0,0,1.1
Essex,7,9,2012-04-01,2012,4,1,0,0,1,0,1.1
Essex,7,9,2012-08-01,2012,8,1,0,1,0,0,1.1
Essex,7,9,2012-09-01,2012,9,1,1,0,0,0,1.1
Essex,7,9,2012-11-01,2012,11,3,1,1,1,0,1.2
Essex,7,9,2013-05-01,2013,5,1,1,0,0,0,1.2
Essex,7,9,2014-03-01,2014,3,3,1,1,1,0,1.4
Essex,7,9,2014-12-01,2014,12,1,0,0,1,0,1.4
Essex,7,9,2015-08-01,2015,8,1,0,0,1,0,1.4
Essex,7,9,2015-10-01,2015,10,1,0,0,1,0,1.4
Essex,7,9,2015-11-01,2015,11,1,0,1,0,0,1.4
Essex,7,9,2016-02-01,2016,2,1,0,0,1,0,1.3
Essex,7,9,2016-08-01,2016,8,1,1,0,0,0,1.3
Essex,7,9,2016-12-01,2016,12,1,1,0,0,0,1.3
Essex,7,9,2017-04-01,2017,4,1,1,0,0,0,1.3
Essex,7,9,2017-05-01,2017,5,1,0,0,1,0,1.3
Essex,7,9,2018-07-01,2018,7,1,0,0,1,0,1.2
Essex,7,9,2018-09-01,2018,9,1,0,0,1,0,1.2
Essex,7,9,2018-11-01,2018,11,1,0,0,1,0,1.0
Essex,7,9,2019-01-01,2019,1,1,0,0,1,0,1.0
Essex,7,9,2019-03-01,2019,3,1,1,0,0,0,1.0
Essex,7,9,2019-09-01,2019,9,1,1,0,0,0,1.0
Essex,7,9,2020-06-01,2020,6,1,1,0,0,0,1.0
Essex,7,9,2021-03-01,2021,3,1,1,0,0,0,1.0
Essex,7,9,2021-06-01,2021,6,1,0,0,1,0,1.0
Essex,7,9,2021-10-01,2021,10,1,0,1,0,0,1.0
Essex,7,9,2022-07-01,2022,7,1,1,0,0,0,1.0
Essex,7,9,2022-11-01,2022,11,2,0,0,2,0,1.1
Essex,7,9,2022-12-01,2022,12,1,0,0,1,0,1.1
Essex,7,9,2023-04-01,2023,4,1,1,0,0,0,1.1
Essex,7,9,2023-07-01,2023,7,1,0,0,1,0,1.1
Essex,7,9,2023-10-01,2023,10,3,0,0,3,0,1.2
Essex,7,9,2024-04-01,2024,4,1,1,0,0,0,1.2
Essex,7,9,2024-05-01,2024,5,1,0,0,1,0,1.2
Essex,7,9,2025-06-01,2025,6,1,0,0,1,0,1.2
Essex,7,9,2025-12-01,2025,12,1,1,0,0,0,1.2
Essex,7,10,2001-01-01,2001,1,1,0,1,0,0,1.0
Essex,7,10,2002-03-01,2002,3,2,1,1,0,0,1.5
Essex,7,10,2002-10-01,2002,10,1,1,0,0,0,1.3
Essex,7,10,2003-03-01,2003,3,1,0,0,1,0,1.2
Essex,7,10,2003-04-01,2003,4,2,2,0,0,0,1.4
Essex,7,10,2005-09-01,2005,9,1,0,0,1,0,1.3
Essex,7,10,2006-06-01,2006,6,1,0,1,0,0,1.3
Essex,7,10,2009-08-01,2009,8,1,0,0,1,0,1.2
Essex,7,10,2009-10-01,2009,10,1,0,0,1,0,1.2
Essex,7,10,2013-06-01,2013,6,1,1,0,0,0,1.2
Essex,7,10,2014-09-01,2014,9,1,1,0,0,0,1.2
Essex,7,10,2014-12-01,2014,12,1,1,0,0,0,1.2
Essex,7,10,2015-11-01,2015,11,1,1,0,0,0,1.2
Essex,7,10,2017-12-01,2017,12,1,0,0,1,0,1.1
Essex,7,10,2018-05-01,2018,5,1,1,0,0,0,1.1
Essex,7,10,2018-07-01,2018,7,1,0,0,1,0,1.1
Essex,7,10,2018-09-01,2018,9,1,0,0,1,0,1.0
Essex,7,10,2019-04-01,2019,4,1,1,0,0,0,1.0
Essex,7,10,2022-04-01,2022,4,1,0,0,1,0,1.0
Essex,7,10,2024-06-01,2024,6,1,0,0,1,0,1.0
Essex,7,10,2025-05-01,2025,5,1,0,0,1,0,1.0
Essex,7,11,2003-08-01,2003,8,1,1,0,0,0,1.0
Essex,7,11,2004-11-01,2004,11,1,0,0,1,0,1.0
Essex,7,11,2013-08-01,2013,8,2,0,2,0,0,1.3
Essex,7,11,2016-05-01,2016,5,1,0,0,1,0,1.2
Essex,7,11,2018-02-01,2018,2,1,1,0,0,0,1.2
Essex,7,11,2018-07-01,2018,7,1,0,0,1,0,1.2
Essex,7,11,2020-09-01,2020,9,1,0,0,1,0,1.1
Essex,7,11,2024-05-01,2024,5,1,0,0,1,0,1.1
Essex,7,12,2001-01-01,2001,1,1,0,0,0,1,1.0
Essex,7,12,2001-03-01,2001,3,1,0,1,0,0,1.0
Essex,7,12,2002-01-01,2002,1,1,1,0,0,0,1.0
Essex,7,12,2004-05-01,2004,5,1,1,0,0,0,1.0
Essex,7,12,2004-10-01,2004,10,1,1,0,0,0,1.0
Essex,7,12,2004-12-01,2004,12,1,0,0,1,0,1.0
Essex,7,12,2005-03-01,2005,3,2,1,1,0,0,1.1
Essex,7,12,2005-11-01,2005,11,1,1,0,0,0,1.1
Essex,7,12,2006-03-01,2006,3,1,1,0,0,0,1.1
Essex,7,12,2007-10-01,2007,10,1,0,0,1,0,1.1
Essex,7,12,2008-11-01,2008,11,1,1,0,0,0,1.1
Essex,7,12,2009-01-01,2009,1,1,1,0,0,0,1.1
Essex,7,12,2009-10-01,2009,10,1,0,1,0,0,1.1
Essex,7,12,2010-07-01,2010,7,1,1,0,0,0,1.1
Essex,7,12,2011-06-01,2011,6,1,1,0,0,0,1.1
Essex,7,12,2015-02-01,2015,2,1,0,0,1,0,1.1
Essex,7,12,2015-07-01,2015,7,1,1,0,0,0,1.1
Essex,7,12,2016-05-01,2016,5,1,1,0,0,0,1.1
Essex,7,12,2018-11-01,2018,11,1,0,0,1,0,1.0
Essex,7,12,2019-01-01,2019,1,1,0,0,1,0,1.0
Essex,7,12,2025-06-01,2025,6,1,0,1,0,0,1.0
Essex,7,12,2026-03-01,2026,3,1,0,0,1,0,1.0
Essex,7,12,2026-04-01,2026,4,1,0,0,1,0,1.0
Essex,7,13,2001-07-01,2001,7,1,1,0,0,0,1.0
Essex,7,13,2001-11-01,2001,11,1,0,0,1,0,1.0
Essex,7,13,2002-02-01,2002,2,1,0,0,1,0,1.0
Essex,7,13,2002-10-01,2002,10,1,0,0,0,1,1.0
Essex,7,13,2003-10-01,2003,10,1,0,0,1,0,1.0
Essex,7,13,2005-08-01,2005,8,1,1,0,0,0,1.0
Essex,7,13,2008-12-01,2008,12,1,0,0,1,0,1.0
Essex,7,13,2009-02-01,2009,2,1,0,0,1,0,1.0
Essex,7,13,2010-06-01,2010,6,1,1,0,0,0,1.0
Essex,7,13,2011-03-01,2011,3,1,0,0,1,0,1.0
Essex,7,13,2011-10-01,2011,10,1,0,0,1,0,1.0
Essex,7,13,2012-10-01,2012,10,1,0,0,1,0,1.0
Essex,7,13,2013-05-01,2013,5,1,0,0,1,0,1.0
Essex,7,13,2014-02-01,2014,2,1,0,0,1,0,1.0
Essex,7,13,2014-12-01,2014,12,1,0,0,1,0,1.0
Essex,7,13,2015-11-01,2015,11,1,0,0,1,0,1.0
Essex,7,13,2017-06-01,2017,6,1,0,0,1,0,1.0
Essex,7,13,2018-02-01,2018,2,1,0,0,1,0,1.0
Essex,7,13,2018-10-01,2018,10,1,0,0,1,0,1.0
Essex,7,13,2021-01-01,2021,1,1,0,0,1,0,1.0
Essex,7,13,2021-07-01,2021,7,1,0,0,0,1,1.0
Essex,7,13,2021-12-01,2021,12,1,0,0,1,0,1.0
Essex,7,13,2023-05-01,2023,5,1,1,0,0,0,1.0
Essex,7,13,2023-10-01,2023,10,1,0,0,1,0,1.0
Essex,7,13,2025-06-01,2025,6,1,0,1,0,0,1.0
Essex,7,14,2001-01-01,2001,1,2,1,1,0,0,2.0
Essex,7,14,2001-02-01,2001,2,2,1,1,0,0,2.0
Essex,7,14,2001-03-01,2001,3,2,1,1,0,0,2.0
Essex,7,14,2001-04-01,2001,4,2,2,0,0,0,2.0
Essex,7,14,2001-05-01,2001,5,3,3,0,0,0,2.2
Essex,7,14,2001-06-01,2001,6,2,0,2,0,0,2.2
Essex,7,14,2001-07-01,2001,7,6,2,2,2,0,2.7
Essex,7,14,2001-08-01,2001,8,5,5,0,0,0,3.0
Essex,7,14,2001-09-01,2001,9,2,1,0,1,0,2.9
Essex,7,14,2001-10-01,2001,10,2,1,0,1,0,2.8
Essex,7,14,2001-11-01,2001,11,3,1,0,2,0,2.8
Essex,7,14,2001-12-01,2001,12,4,1,0,3,0,2.9
Essex,7,14,2002-01-01,2002,1,2,1,1,0,0,2.9
Essex,7,14,2002-02-01,2002,2,2,0,1,1,0,2.9
Essex,7,14,2002-03-01,2002,3,2,2,0,0,0,2.9
Essex,7,14,2002-04-01,2002,4,1,0,1,0,0,2.8
Essex,7,14,2002-05-01,2002,5,2,0,0,2,0,2.8
Essex,7,14,2002-06-01,2002,6,4,1,1,1,1,2.9
