year,county,cc,mc,month,driver,passenger,cyclist,pedestrian,fatalities
2012,Monmouth,13,17.0,11,0,0,0,1,1
2012,Monmouth,13,18.0,11,1,0,0,0,1
2012,Monmouth,13,18.0,12,1,0,0,0,1
2012,Monmouth,13,20.0,9,1,1,0,0,2
2012,Monmouth,13,21.0,1,1,0,0,0,1
2012,Monmouth,13,21.0,4,1,0,0,0,1
2012,Monmouth,13,21.0,10,1,0,0,0,1
2012,Monmouth,13,25.0,4,0,0,0,1,1
2012,Monmouth,13,28.0,3,0,1,0,0,1
2012,Monmouth,13,28.0,9,1,0,0,0,1
2012,Monmouth,13,30.0,8,0,0,0,1,1
2012,Monmouth,13,30.0,9,1,0,0,0,1
2012,Monmouth,13,32.0,1,2,0,0,1,3
2012,Monmouth,13,32.0,9,0,0,0,1,1
2012,Monmouth,13,32.0,10,0,0,0,1,1
2012,Monmouth,13,33.0,6,1,0,0,0,1
2012,Monmouth,13,33.0,9,1,0,0,0,1
2012,Monmouth,13,49.0,1,1,0,0,0,1
2012,Monmouth,13,49.0,9,1,1,0,0,2
2012,Monmouth,13,51.0,10,1,0,0,0,1
2012,Monmouth,13,52.0,1,1,0,0,0,1
2012,Monmouth,13,52.0,7,0,0,0,1,1
2012,Monmouth,13,52.0,11,1,0,0,0,1
2012,Monmouth,13,52.0,12,0,0,0,1,1
2012,Monmouth,13,53.0,4,1,0,0,0,1
2012,Monmouth,13,53.0,12,0,0,0,1,1
2012,Morris,14,4.0,12,1,0,0,0,1
2012,Morris,14,10.0,5,0,0,0,1,1
2012,Morris,14,11.0,11,1,0,0,0,1
2012,Morris,14,12.0,11,1,0,0,0,1
2012,Morris,14,13.0,11,1,0,0,0,1
2012,Morris,14,14.0,10,1,0,0,0,1
2012,Morris,14,14.0,12,0,0,0,1,1
2012,Morris,14,19.0,10,1,1,0,0,2
2012,Morris,14,21.0,10,0,1,0,0,1
2012,Morris,14,25.0,2,0,1,0,0,1
2012,Morris,14,27.0,6,1,1,0,0,2
2012,Morris,14,27.0,7,0,1,0,0,1
2012,Morris,14,27.0,10,1,0,0,0,1
2012,Morris,14,29.0,1,1,0,0,0,1
2012,Morris,14,29.0,3,1,0,0,0,1
2012,Morris,14,29.0,4,1,0,0,0,1
2012,Morris,14,29.0,6,0,1,0,0,1
2012,Morris,14,29.0,9,2,0,0,0,2
2012,Morris,14,29.0,12,1,0,0,1,2
2012,Morris,14,31.0,1,1,0,0,0,1
2012,Morris,14,31.0,3,1,0,0,0,1
2012,Morris,14,35.0,8,1,1,0,0,2
2012,Morris,14,35.0,9,0,0,0,1,1
2012,Morris,14,35.0,12,0,1,0,0,1
2012,Morris,14,36.0,2,1,0,0,0,1
2012,Ocean,15,1.0,3,1,0,0,0,1
2012,Ocean,15,1.0,9,1,0,0,0,1
2012,Ocean,15,1.0,12,0,0,0,1,1
2012,Ocean,15,7.0,5,0,0,0,2,2
2012,Ocean,15,7.0,6,1,0,0,0,1
2012,Ocean,15,7.0,7,1,0,0,0,1
2012,Ocean,15,7.0,8,0,0,1,0,1
2012,Ocean,15,7.0,11,1,1,0,0,2
2012,Ocean,15,7.0,12,1,0,0,2,3
2012,Ocean,15,8.0,3,1,0,0,1,2
2012,Ocean,15,8.0,4,1,0,0,0,1
2012,Ocean,15,8.0,6,1,0,0,0,1
2012,Ocean,15,8.0,10,2,0,0,0,2
2012,Ocean,15,8.0,12,0,0,0,1,1
2012,Ocean,15,9.0,5,1,0,0,0,1
2012,Ocean,15,9.0,11,1,0,0,0,1
2012,Ocean,15,12.0,4,1,0,0,0,1
2012,Ocean,15,12.0,9,1,0,0,0,1
2012,Ocean,15,12.0,10,2,1,1,0,4
2012,Ocean,15,12.0,11,0,0,1,0,1
2012,Ocean,15,12.0,12,0,0,0,1,1
2012,Ocean,15,13.0,6,1,0,0,0,1
2012,Ocean,15,13.0,7,0,1,0,0,1
2012,Ocean,15,13.0,9,1,0,0,0,1
2012,Ocean,15,15.0,1,0,1,0,0,1
2012,Ocean,15,15.0,2,1,1,0,0,2
2012,Ocean,15,15.0,4,1,0,0,0,1
2012,Ocean,15,15.0,9,0,0,0,1,1
2012,Ocean,15,15.0,11,1,0,0,0,1
2012,Ocean,15,17.0,10,1,0,0,0,1
2012,Ocean,15,19.0,4,1,0,0,0,1
2012,Ocean,15,19.0,9,1,0,0,0,1
2012,Ocean,15,19.0,11,1,0,0,0,1
2012,Ocean,15,19.0,12,1,0,0,0,1
2012,Ocean,15,21.0,3,1,0,0,0,1
2012,Ocean,15,21.0,6,1,0,1,0,2
2012,Ocean,15,24.0,6,1,0,0,0,1
2012,Ocean,15,24.0,11,1,0,0,0,1
2012,Ocean,15,25.0,7,1,0,0,0,1
2012,Ocean,15,30.0,7,0,0,0,1,1
2012,Ocean,15,31.0,4,1,1,0,0,2
2012,Passaic,16,2.0,1,1,0,0,0,1
2012,Passaic,16,2.0,3,0,0,0,2,2
2012,Passaic,16,2.0,4,1,0,0,0,1
2012,Passaic,16,2.0,5,1,0,0,0,1
2012,Passaic,16,2.0,8,1,0,0,0,1
2012,Passaic,16,2.0,9,0,0,0,2,2
2012,Passaic,16,2.0,10,1,0,0,0,1
2012,Passaic,16,5.0,11,0,1,0,0,1
2012,Passaic,16,7.0,9,0,0,0,1,1
2012,Passaic,16,8.0,1,0,0,0,1,1
2012,Passaic,16,8.0,2,0,1,0,0,1
2012,Passaic,16,8.0,4,1,0,0,0,1
2012,Passaic,16,8.0,6,1,0,0,0,1
2012,Passaic,16,8.0,7,0,0,0,1,1
2012,Passaic,16,8.0,8,1,0,0,1,2
2012,Passaic,16,8.0,10,1,0,0,0,1
2012,Passaic,16,8.0,11,1,0,0,0,1
2012,Passaic,16,12.0,4,1,1,0,0,2
2012,Passaic,16,14.0,2,0,1,0,0,1
2012,Passaic,16,14.0,6,1,0,0,1,2
2012,Passaic,16,14.0,8,0,0,0,1,1
2012,Passaic,16,14.0,9,1,0,0,0,1
2012,Passaic,16,15.0,2,1,0,0,0,1
2012,Passaic,16,15.0,7,0,1,0,0,1
2012,Passaic,16,15.0,11,1,0,0,0,1
2012,Passaic,16,16.0,11,1,0,0,0,1
2012,Salem,17,6.0,9,1,0,0,0,1
2012,Salem,17,9.0,5,0,0,0,1,1
2012,Salem,17,10.0,1,1,0,0,0,1
2012,Salem,17,10.0,7,1,0,0,0,1
2012,Salem,17,11.0,4,1,0,0,0,1
2012,Salem,17,11.0,5,2,1,0,0,3
2012,Salem,17,12.0,7,1,0,0,0,1
2012,Somerset,18,1.0,7,1,0,0,0,1
2012,Somerset,18,2.0,2,0,1,0,0,1
2012,Somerset,18,2.0,11,0,2,0,0,2
2012,Somerset,18,3.0,1,1,0,0,0,1
2012,Somerset,18,6.0,3,1,0,0,0,1
2012,Somerset,18,6.0,12,1,0,0,0,1
2012,Somerset,18,8.0,5,1,2,0,1,4
2012,Somerset,18,8.0,8,0,0,0,1,1
2012,Somerset,18,9.0,7,1,0,0,0,1
2012,Somerset,18,10.0,5,1,0,0,0,1
2012,Somerset,18,13.0,12,1,0,0,0,1
2012,Somerset,18,14.0,12,0,0,0,1,1
2012,Somerset,18,16.0,5,1,0,0,0,1
2012,Somerset,18,18.0,10,0,0,0,1,1
2012,Sussex,19,3.0,10,1,1,0,0,2
2012,Sussex,19,3.0,11,1,0,0,0,1
2012,Sussex,19,4.0,3,0,0,0,1,1
2012,Sussex,19,11.0,5,1,0,0,0,1
2012,Sussex,19,11.0,10,0,1,0,0,1
2012,Sussex,19,13.0,1,1,0,0,0,1
2012,Sussex,19,13.0,4,1,0,0,0,1
2012,Sussex,19,14.0,5,1,0,0,0,1
2012,Sussex,19,18.0,3,1,0,0,0,1
2012,Sussex,19,18.0,12,0,0,0,1,1
2012,Sussex,19,20.0,9,1,0,0,0,1
2012,Sussex,19,22.0,1,1,0,0,0,1
2012,Sussex,19,22.0,12,1,0,0,0,1
2012,Sussex,19,24.0,7,1,0,0,0,1
2012,Union,20,1.0,6,0,1,0,0,1
2012,Union,20,3.0,11,1,0,0,0,1
2012,Union,20,4.0,1,1,0,0,0,1
2012,Union,20,4.0,3,1,1,0,0,2
2012,Union,20,4.0,4,1,0,0,1,2
2012,Union,20,4.0,5,2,0,0,0,2
2012,Union,20,4.0,6,1,1,0,0,2
2012,Union,20,4.0,7,0,0,1,0,1
2012,Union,20,4.0,8,0,1,0,0,1
2012,Union,20,4.0,10,0,0,0,1,1
2012,Union,20,4.0,12,0,0,0,2,2
2012,Union,20,7.0,6,2,0,0,0,2
2012,Union,20,7.0,12,1,0,0,0,1
2012,Union,20,9.0,8,0,0,0,1,1
2012,Union,20,10.0,11,1,0,0,0,1
2012,Union,20,14.0,2,0,0,0,1,1
2012,Union,20,16.0,4,0,0,0,1,1
2012,Union,20,19.0,2,0,0,0,1,1
2012,Union,20,19.0,3,0,0,0,1,1
2012,Union,20,19.0,12,1,0,0,0,1
2012,Union,20,20.0,1,0,0,0,1,1
2012,Union,20,20.0,8,1,0,0,0,1
2012,Warren,21,1.0,10,0,1,0,0,1
2012,Warren,21,3.0,5,1,0,0,0,1
2012,Warren,21,7.0,10,1,1,0,0,2
2012,Warren,21,8.0,8,0,1,0,1,2
2012,Warren,21,12.0,10,1,0,0,0,1
2012,Warren,21,13.0,1,1,0,0,0,1
2012,Warren,21,13.0,12,0,1,0,0,1
2012,Warren,21,14.0,7,1,0,0,0,1
2012,Warren,21,20.0,5,1,0,0,0,1
2012,Warren,21,20.0,6,1,0,0,0,1
2012,Warren,21,22.0,5,1,0,0,0,1
2013,Atlantic,1,1.0,9,1,0,0,0,1
2013,Atlantic,1,2.0,3,0,0,1,0,1
2013,Atlantic,1,2.0,4,0,1,0,0,1
2013,Atlantic,1,2.0,10,0,0,0,1,1
2013,Atlantic,1,2.0,11,1,0,0,0,1
2013,Atlantic,1,5.0,8,1,0,0,0,1
2013,Atlantic,1,8.0,1,0,0,0,1,1
2013,Atlantic,1,8.0,3,0,1,0,0,1
2013,Atlantic,1,8.0,5,2,0,0,0,2
2013,Atlantic,1,8.0,7,2,0,0,0,2
2013,Atlantic,1,8.0,9,1,0,0,0,1
2013,Atlantic,1,9.0,3,1,0,0,0,1
2013,Atlantic,1,9.0,8,1,0,0,0,1
2013,Atlantic,1,10.0,10,1,0,0,0,1
2013,Atlantic,1,11.0,11,2,0,0,0,2
2013,Atlantic,1,11.0,12,2,1,0,1,4
2013,Atlantic,1,12.0,2,1,0,0,0,1
2013,Atlantic,1,12.0,3,2,1,0,0,3
2013,Atlantic,1,12.0,4,1,0,0,0,1
2013,Atlantic,1,12.0,6,1,0,0,0,1
2013,Atlantic,1,12.0,7,1,0,0,0,1
2013,Atlantic,1,12.0,8,2,0,0,0,2
2013,Atlantic,1,12.0,9,2,0,0,0,2
2013,Atlantic,1,12.0,11,1,0,0,0,1
2013,Atlantic,1,13.0,5,0,1,0,0,1
2013,Atlantic,1,17.0,3,1,0,0,0,1
2013,Atlantic,1,17.0,10,1,0,0,0,1
2013,Atlantic,1,17.0,11,0,0,0,1,1
2013,Atlantic,1,17.0,12,0,1,0,0,1
2013,Atlantic,1,18.0,2,1,0,0,0,1
2013,Atlantic,1,19.0,1,1,0,0,0,1
2013,Atlantic,1,19.0,5,1,0,0,0,1
2013,Bergen,2,3.0,8,0,0,0,1,1
2013,Bergen,2,10.0,9,0,0,0,1,1
2013,Bergen,2,12.0,8,0,0,0,2,2
2013,Bergen,2,12.0,11,0,0,0,1,1
2013,Bergen,2,13.0,10,1,0,0,0,1
2013,Bergen,2,15.0,12,0,0,0,1,1
2013,Bergen,2,17.0,3,0,0,0,1,1
2013,Bergen,2,18.0,10,0,0,0,1,1
2013,Bergen,2,19.0,1,0,0,0,1,1
2013,Bergen,2,19.0,6,0,1,0,0,1
2013,Bergen,2,19.0,11,1,0,0,1,2
2013,Bergen,2,20.0,1,1,0,0,0,1
2013,Bergen,2,20.0,10,1,0,0,0,1
2013,Bergen,2,23.0,1,0,2,0,1,3
2013,Bergen,2,23.0,2,0,0,0,1,1
2013,Bergen,2,23.0,10,0,0,0,1,1
2013,Bergen,2,25.0,4,0,0,0,1,1
2013,Bergen,2,31.0,7,1,0,0,0,1
2013,Bergen,2,31.0,8,0,0,0,1,1
2013,Bergen,2,31.0,9,1,0,0,1,2
2013,Bergen,2,31.0,11,1,0,0,0,1
2013,Bergen,2,31.0,12,0,0,1,0,1
2013,Bergen,2,32.0,12,0,0,0,1,1
2013,Bergen,2,39.0,11,0,0,0,1,1
2013,Bergen,2,46.0,6,0,0,0,1,1
2013,Bergen,2,46.0,7,1,0,0,0,1
2013,Bergen,2,51.0,3,0,0,0,1,1
2013,Bergen,2,56.0,1,0,1,0,0,1
2013,Bergen,2,57.0,3,0,1,0,0,1
2013,Bergen,2,57.0,10,0,1,0,0,1
2013,Bergen,2,66.0,9,0,0,0,1,1
2013,Bergen,2,70.0,12,1,0,0,0,1
2013,Burlington,3,1.0,8,1,0,0,0,1
2013,Burlington,3,6.0,1,0,1,0,0,1
2013,Burlington,3,6.0,7,1,0,0,0,1
2013,Burlington,3,6.0,10,0,0,0,1,1
2013,Burlington,3,10.0,3,0,0,0,1,1
2013,Burlington,3,17.0,3,1,0,0,0,1
2013,Burlington,3,17.0,6,0,1,0,0,1
2013,Burlington,3,19.0,12,0,0,0,1,1
2013,Burlington,3,22.0,2,1,0,0,0,1
2013,Burlington,3,22.0,7,1,0,0,0,1
2013,Burlington,3,24.0,1,1,0,0,0,1
2013,Burlington,3,24.0,7,1,0,0,0,1
2013,Burlington,3,26.0,2,0,0,0,1,1
2013,Burlington,3,26.0,8,1,0,0,0,1
2013,Burlington,3,26.0,9,1,0,0,0,1
2013,Burlington,3,29.0,6,1,0,0,0,1
2013,Burlington,3,29.0,7,1,0,0,0,1
2013,Burlington,3,29.0,12,1,0,0,0,1
2013,Burlington,3,32.0,3,1,0,0,0,1
2013,Burlington,3,32.0,5,1,0,0,0,1
2013,Burlington,3,32.0,12,1,0,0,0,1
2013,Burlington,3,33.0,5,1,1,0,0,2
2013,Burlington,3,33.0,6,1,0,0,0,1
2013,Burlington,3,34.0,6,1,0,0,0,1
2013,Burlington,3,35.0,7,3,0,0,0,3
2013,Burlington,3,35.0,10,0,1,0,0,1
2013,Burlington,3,38.0,3,0,0,0,1,1
2013,Burlington,3,38.0,7,0,1,0,0,1
2013,Burlington,3,39.0,6,1,0,1,0,2
2013,Burlington,3,39.0,8,1,0,0,0,1
2013,Burlington,3,39.0,12,1,0,0,0,1
2013,Camden,4,4.0,7,0,0,0,1,1
2013,Camden,4,5.0,11,1,0,0,0,1
2013,Camden,4,6.0,7,0,0,0,1,1
2013,Camden,4,8.0,2,1,0,0,0,1
2013,Camden,4,8.0,3,0,0,0,1,1
2013,Camden,4,8.0,5,0,0,0,1,1
2013,Camden,4,8.0,6,0,1,0,0,1
2013,Camden,4,8.0,9,1,0,0,0,1
2013,Camden,4,8.0,11,0,0,0,1,1
2013,Camden,4,9.0,3,0,1,0,0,1
2013,Camden,4,9.0,11,0,0,0,2,2
2013,Camden,4,15.0,3,1,0,0,0,1
2013,Camden,4,16.0,3,0,0,0,1,1
2013,Camden,4,16.0,6,0,0,0,1,1
2013,Camden,4,27.0,1,1,1,1,0,3
2013,Camden,4,27.0,2,0,1,0,0,1
2013,Camden,4,27.0,9,0,0,0,1,1
2013,Camden,4,27.0,10,0,1,0,0,1
2013,Camden,4,33.0,8,1,0,0,0,1
2013,Camden,4,35.0,9,1,0,0,0,1
2013,Camden,4,36.0,3,0,0,0,1,1
2013,Camden,4,36.0,5,1,0,0,0,1
2013,Camden,4,36.0,7,1,1,0,0,2
2013,Camden,4,36.0,8,2,0,0,0,2
2013,Camden,4,36.0,9,1,0,0,0,1
2013,Camden,4,36.0,12,1,0,0,0,1
2013,Cape May,5,4.0,7,1,0,0,0,1
2013,Cape May,5,6.0,1,1,1,0,0,2
2013,Cape May,5,6.0,10,1,0,0,0,1
2013,Cape May,5,11.0,8,1,0,0,0,1
2013,Cumberland,6,1.0,3,0,0,0,1,1
2013,Cumberland,6,1.0,9,0,0,0,1,1
2013,Cumberland,6,3.0,8,1,0,0,0,1
2013,Cumberland,6,3.0,9,1,0,0,0,1
2013,Cumberland,6,7.0,8,1,0,0,0,1
2013,Cumberland,6,8.0,8,1,0,0,0,1
2013,Cumberland,6,9.0,2,0,1,0,0,1
2013,Cumberland,6,9.0,5,1,0,0,0,1
2013,Cumberland,6,9.0,7,1,0,0,0,1
2013,Cumberland,6,10.0,1,1,0,0,0,1
2013,Cumberland,6,10.0,3,1,1,0,0,2
2013,Cumberland,6,10.0,4,1,0,0,0,1
2013,Cumberland,6,10.0,11,2,0,0,0,2
2013,Cumberland,6,12.0,3,0,0,0,1,1
2013,Cumberland,6,13.0,3,0,1,0,0,1
2013,Cumberland,6,13.0,12,1,0,0,0,1
2013,Cumberland,6,14.0,5,0,0,0,1,1
2013,Cumberland,6,14.0,6,1,0,0,0,1
2013,Cumberland,6,14.0,7,1,0,0,0,1
2013,Cumberland,6,14.0,10,0,0,0,1,1
2013,Cumberland,6,14.0,11,0,1,0,0,1
2013,Cumberland,6,14.0,12,1,0,0,0,1
2013,Essex,7,1.0,10,1,0,0,0,1
2013,Essex,7,2.0,9,0,0,0,1,1
2013,Essex,7,2.0,10,0,1,0,0,1
2013,Essex,7,4.0,6,1,0,0,0,1
2013,Essex,7,9.0,5,1,0,0,0,1
2013,Essex,7,10.0,6,1,0,0,0,1
2013,Essex,7,11.0,8,0,2,0,0,2
2013,Essex,7,13.0,5,0,0,0,1,1
2013,Essex,7,14.0,1,2,0,0,0,2
2013,Essex,7,14.0,2,0,0,0,1,1
2013,Essex,7,14.0,3,0,0,1,3,4
2013,Essex,7,14.0,4,1,0,0,1,2
2013,Essex,7,14.0,5,3,1,0,1,5
2013,Essex,7,14.0,6,1,0,0,0,1
2013,Essex,7,14.0,8,1,0,0,0,1
2013,Essex,7,14.0,9,3,2,0,0,5
2013,Essex,7,14.0,10,1,0,0,1,2
2013,Essex,7,14.0,11,0,1,0,0,1
2013,Essex,7,14.0,12,0,0,0,2,2
2013,Essex,7,17.0,4,1,0,0,0,1
2013,Essex,7,17.0,7,0,0,0,1,1
2013,Essex,7,17.0,8,1,0,0,0,1
2013,Essex,7,19.0,10,0,0,0,1,1
2013,Essex,7,22.0,8,0,1,0,0,1
2013,Gloucester,8,2.0,11,1,0,0,0,1
2013,Gloucester,8,3.0,3,0,1,0,0,1
2013,Gloucester,8,4.0,6,2,0,0,0,2
2013,Gloucester,8,4.0,9,1,0,0,0,1
2013,Gloucester,8,5.0,4,1,0,0,0,1
2013,Gloucester,8,5.0,7,1,0,0,0,1
2013,Gloucester,8,5.0,8,1,0,0,0,1
2013,Gloucester,8,5.0,9,1,0,0,0,1
2013,Gloucester,8,6.0,4,0,0,0,1,1
2013,Gloucester,8,8.0,1,1,0,0,0,1
2013,Gloucester,8,8.0,3,0,0,0,1,1
2013,Gloucester,8,8.0,7,1,0,0,0,1
2013,Gloucester,8,9.0,8,1,0,0,0,1
2013,Gloucester,8,9.0,10,0,0,0,1,1
2013,Gloucester,8,9.0,12,1,0,0,0,1
2013,Gloucester,8,10.0,5,1,0,0,0,1
2013,Gloucester,8,11.0,5,1,0,0,0,1
2013,Gloucester,8,11.0,6,0,1,0,1,2
2013,Gloucester,8,11.0,10,1,0,0,1,2
2013,Gloucester,8,11.0,11,1,0,0,0,1
2013,Gloucester,8,18.0,1,0,0,0,1,1
2013,Gloucester,8,18.0,5,0,0,0,1,1
2013,Gloucester,8,20.0,7,0,1,0,0,1
2013,Hudson,9,1.0,3,0,0,0,1,1
2013,Hudson,9,1.0,12,1,0,0,0,1
2013,Hudson,9,2.0,9,0,0,0,1,1
2013,Hudson,9,4.0,3,1,0,0,1,2
2013,Hudson,9,6.0,1,0,0,1,0,1
2013,Hudson,9,6.0,4,0,0,0,1,1
2013,Hudson,9,6.0,5,0,0,0,1,1
2013,Hudson,9,6.0,6,1,0,1,0,2
2013,Hudson,9,8.0,8,1,2,0,0,3
2013,Hudson,9,8.0,9,1,0,0,0,1
2013,Hudson,9,9.0,10,1,0,0,0,1
2013,Hudson,9,12.0,7,0,0,0,1,1
2013,Hunterdon,10,2.0,8,1,1,0,0,2
2013,Hunterdon,10,6.0,7,2,0,0,0,2
2013,Hunterdon,10,6.0,8,0,0,0,1,1
2013,Hunterdon,10,8.0,9,1,0,0,0,1
2013,Hunterdon,10,25.0,9,1,0,0,0,1
2013,Hunterdon,10,25.0,12,1,1,0,0,2
2013,Mercer,11,1.0,1,1,0,0,0,1
2013,Mercer,11,1.0,3,1,0,0,0,1
2013,Mercer,11,1.0,5,1,0,0,0,1
2013,Mercer,11,1.0,6,0,0,0,1,1
2013,Mercer,11,1.0,12,0,0,0,1,1
2013,Mercer,11,2.0,4,1,0,0,0,1
2013,Mercer,11,2.0,10,1,0,0,0,1
2013,Mercer,11,3.0,1,0,0,0,1,1
2013,Mercer,11,3.0,2,1,0,0,0,1
2013,Mercer,11,3.0,5,1,0,0,0,1
2013,Mercer,11,3.0,6,2,1,0,0,3
2013,Mercer,11,3.0,11,0,1,0,0,1
2013,Mercer,11,5.0,8,0,0,0,1,1
2013,Mercer,11,7.0,7,1,0,0,0,1
2013,Mercer,11,7.0,8,0,3,0,0,3
2013,Mercer,11,7.0,12,0,3,0,0,3
2013,Mercer,11,11.0,3,0,0,0,1,1
2013,Mercer,11,11.0,4,1,0,0,0,1
2013,Mercer,11,11.0,6,0,1,0,0,1
2013,Mercer,11,11.0,10,0,3,0,0,3
2013,Mercer,11,11.0,12,1,1,0,1,3
2013,Mercer,11,12.0,1,0,0,0,1,1
2013,Mercer,11,13.0,3,0,0,1,0,1
2013,Mercer,11,13.0,5,0,1,0,0,1
2013,Mercer,11,13.0,10,1,0,0,0,1
2013,Mercer,11,14.0,3,0,0,0,1,1
2013,Middlesex,12,2.0,11,1,0,0,0,1
2013,Middlesex,12,3.0,8,1,0,0,0,1
2013,Middlesex,12,4.0,3,0,0,0,1,1
2013,Middlesex,12,4.0,4,1,0,0,0,1
2013,Middlesex,12,4.0,5,1,0,0,0,1
2013,Middlesex,12,4.0,6,1,0,0,0,1
2013,Middlesex,12,4.0,8,1,0,0,0,1
2013,Middlesex,12,4.0,11,1,1,0,0,2
2013,Middlesex,12,5.0,3,1,0,0,0,1
2013,Middlesex,12,5.0,4,1,0,0,1,2
2013,Middlesex,12,5.0,6,1,0,0,0,1
2013,Middlesex,12,5.0,8,1,0,0,0,1
2013,Middlesex,12,5.0,9,1,0,0,0,1
2013,Middlesex,12,5.0,10,0,1,0,0,1
2013,Middlesex,12,5.0,11,1,0,0,0,1
2013,Middlesex,12,5.0,12,0,0,1,0,1
2013,Middlesex,12,9.0,11,0,0,0,1,1
2013,Middlesex,12,10.0,12,0,1,0,0,1
2013,Middlesex,12,11.0,6,1,0,0,0,1
2013,Middlesex,12,12.0,2,1,0,0,0,1
2013,Middlesex,12,12.0,4,1,0,0,0,1
2013,Middlesex,12,13.0,3,0,0,0,1,1
2013,Middlesex,12,13.0,4,1,0,0,1,2
2013,Middlesex,12,13.0,11,0,0,0,1,1
2013,Middlesex,12,14.0,1,0,0,0,1,1
2013,Middlesex,12,14.0,2,1,0,0,0,1
2013,Middlesex,12,14.0,9,2,0,0,0,2
2013,Middlesex,12,15.0,3,0,0,0,1,1
2013,Middlesex,12,15.0,5,0,0,0,1,1
2013,Middlesex,12,15.0,6,1,0,0,0,1
2013,Middlesex,12,15.0,7,1,0,0,1,2
2013,Middlesex,12,15.0,8,1,0,0,0,1
2013,Middlesex,12,16.0,9,0,0,0,1,1
2013,Middlesex,12,16.0,10,0,0,0,1,1
2013,Middlesex,12,17.0,1,0,1,0,0,1
2013,Middlesex,12,17.0,2,1,0,0,0,1
2013,Middlesex,12,19.0,6,1,0,0,0,1
2013,Middlesex,12,21.0,3,1,0,0,0,1
2013,Middlesex,12,21.0,6,0,1,0,0,1
2013,Middlesex,12,21.0,8,1,0,0,0,1
2013,Middlesex,12,22.0,12,0,0,0,1,1
2013,Middlesex,12,25.0,1,1,0,0,0,1
2013,Middlesex,12,25.0,2,0,0,0,1,1
2013,Middlesex,12,25.0,4,1,0,0,0,1
2013,Middlesex,12,25.0,5,1,1,0,0,2
2013,Middlesex,12,25.0,12,0,0,0,1,1
2013,Monmouth,13,16.0,10,1,0,0,0,1
2013,Monmouth,13,17.0,3,1,0,0,0,1
2013,Monmouth,13,17.0,9,1,0,0,0,1
2013,Monmouth,13,17.0,11,1,1,0,0,2
2013,Monmouth,13,18.0,2,0,1,0,0,1
2013,Monmouth,13,20.0,9,1,0,0,0,1
2013,Monmouth,13,21.0,1,1,0,0,0,1
2013,Monmouth,13,21.0,5,1,0,0,0,1
2013,Monmouth,13,21.0,6,0,1,0,0,1
2013,Monmouth,13,21.0,10,1,0,0,0,1
2013,Monmouth,13,24.0,1,0,0,0,1,1
2013,Monmouth,13,27.0,8,1,0,0,0,1
2013,Monmouth,13,27.0,9,0,0,0,1,1
2013,Monmouth,13,28.0,3,1,0,0,0,1
2013,Monmouth,13,32.0,3,0,0,0,1,1
2013,Monmouth,13,32.0,4,1,0,0,0,1
2013,Monmouth,13,32.0,9,1,0,0,0,1
2013,Monmouth,13,36.0,8,0,0,0,1,1
2013,Monmouth,13,37.0,5,0,0,0,1,1
2013,Monmouth,13,37.0,6,1,0,0,0,1
2013,Monmouth,13,49.0,4,1,0,0,0,1
2013,Monmouth,13,52.0,4,2,1,0,0,3
2013,Monmouth,13,52.0,11,0,1,0,0,1
2013,Monmouth,13,52.0,12,1,0,0,0,1
2013,Morris,14,7.0,11,1,0,0,1,2
2013,Morris,14,8.0,6,0,1,0,0,1
2013,Morris,14,10.0,11,1,0,0,0,1
2013,Morris,14,11.0,6,0,1,0,0,1
2013,Morris,14,12.0,12,1,0,0,0,1
2013,Morris,14,14.0,7,1,0,0,0,1
2013,Morris,14,14.0,8,0,3,0,0,3
2013,Morris,14,16.0,7,0,0,0,1,1
2013,Morris,14,21.0,8,1,0,0,0,1
2013,Morris,14,22.0,11,1,0,0,0,1
2013,Morris,14,24.0,3,0,0,0,1,1
2013,Morris,14,27.0,11,0,1,0,0,1
2013,Morris,14,29.0,5,1,0,0,0,1
2013,Morris,14,29.0,8,1,0,0,0,1
2013,Morris,14,29.0,12,1,0,0,0,1
2013,Morris,14,32.0,1,0,0,0,1,1
2013,Morris,14,32.0,2,0,0,0,1,1
2013,Morris,14,34.0,11,1,0,0,0,1
2013,Morris,14,35.0,10,1,0,0,0,1
2013,Morris,14,36.0,1,1,0,0,0,1
2013,Morris,14,36.0,8,0,0,1,0,1
2013,Morris,14,38.0,11,1,0,0,0,1
2013,Ocean,15,6.0,6,1,0,0,0,1
2013,Ocean,15,7.0,1,1,0,0,0,1
2013,Ocean,15,7.0,3,1,0,0,0,1
2013,Ocean,15,7.0,6,1,1,0,0,2
2013,Ocean,15,8.0,3,0,0,0,1,1
2013,Ocean,15,8.0,4,2,1,0,1,4
2013,Ocean,15,8.0,6,1,0,0,1,2
2013,Ocean,15,8.0,11,0,0,0,1,1
2013,Ocean,15,8.0,12,1,1,0,0,2
2013,Ocean,15,12.0,1,4,0,0,0,4
2013,Ocean,15,12.0,6,1,0,0,0,1
2013,Ocean,15,12.0,7,1,0,0,0,1
2013,Ocean,15,12.0,8,1,0,0,0,1
2013,Ocean,15,12.0,10,2,1,0,0,3
2013,Ocean,15,12.0,11,1,1,0,0,2
2013,Ocean,15,13.0,3,0,0,0,1,1
2013,Ocean,15,13.0,5,0,0,0,1,1
2013,Ocean,15,15.0,1,1,0,0,0,1
2013,Ocean,15,15.0,2,0,0,0,1,1
2013,Ocean,15,15.0,3,1,0,0,0,1
